0,1,2,3,4,5,6,7,8,9
3.4799882749790010,-0.7065769821688357,-0.6181736630250410,2.1733759842424041,0.0863627429396309,0.1403573838684561,-0.1791578868794746,0.9702683520826709,0.6463971832389234,-0.9949151675088489
-0.7415109844477884,0.0692350820014483,-0.4640677617082184,-0.0670737459039730,0.7020646172490967,0.5915834391206852,0.2770862873912581,0.9033245205352972,-1.0014491459611377,0.0960453173866367
1.6010152728249933,-0.3433415746214667,-1.4203621547630183,-0.8760241688032863,0.8107178891860614,0.8494268992648167,0.2770862873912581,0.9033245205352972,-2.6492954751611988,1.6233899962403169
0.1299661092920784,0.6250499018487086,-0.6551783132628060,0.8101974844110023,-1.7245251486336939,-1.2777816449457933,1.1895746359656676,-1.1049904282443221,-0.1775259815259363,1.4051978992580183
0.9412027669992487,0.4636290712483842,1.2888550451006493,-1.0318043219598516,-0.6379924035008802,-2.1157729361002748,-0.6354020614507272,-1.1049904282443221,-0.1775259815259363,-0.1221467797680690
-0.4742959206108345,0.6102052886651396,0.5050907448902795,-0.1853384449296450,0.3398870440884076,0.3337399790228497,0.2770862873255565,0.9033245205003385,-2.6492955621665977,0.9688137053352429
0.9065818176862225,0.6788343936423246,0.0368940262653452,-0.3901366979278157,0.3761048014382035,0.3337399789765537,-1.0916462354222367,0.3677738681562976,0.2344356009389080,-0.9949151675088489
-1.2918790344127389,-0.2623206213364336,-0.7440033169781204,2.7675867121706417,0.1587982575642737,0.2048182489044856,-1.0916462354222367,0.9702683520826709,-1.8253723105611683,-1.9767796039147862
0.2877086194849581,0.6544973799487567,-1.0128236526568444,-0.0878260621917013,0.6296291026344335,0.4626617090221754,-0.6354020614507272,0.3677738681661324,1.8822819300768590,-0.4494349250962380
-2.2498535812721951,-0.1300791020515552,-0.0826767535200062,-0.4655227139341959,0.1587982575642737,0.2048182489044856,-1.0916462354222367,0.9702683520826709,-1.8253723105611683,-1.7585875069356889
-0.1913506262018636,1.3074982200563463,0.7574262570635708,0.3210063881778106,1.2091132196215990,1.2361920894810166,-0.6354020611502071,-1.1049904258859549,-0.1775259813611072,0.7506216083239281
-0.7515168297319345,0.2980971203515658,-0.5356469604685679,0.7033143285544330,0.8107178891860614,0.6560443041567192,-0.1791578868794746,0.9702683520826709,0.6463971832389234,-0.6676270220402033
-0.5448519272961752,0.0245993764448798,-0.0073001862735750,0.3013634683998764,-3.0283643859200207,-3.9206771134016343,1.6458188102047524,-1.1049904258859549,-0.1775259813611072,1.0779097537925737
1.1037314601704262,1.2109453082395512,-1.8490990362815816,-0.8269018488717366,0.5209758306874890,0.4626617090486218,-0.6354020611502071,0.3677738681562976,1.8822819301389688,-0.1221467795924604
-0.2166801041735227,-1.8050416306489294,0.9477021415592571,0.2885231634166264,0.4485403160644385,0.2692791140121588,-0.1791578871304950,0.9702683521014691,0.6463971832531455,-0.9949151693484488
0.6827506408930375,0.0448067691686241,0.5925691721830434,-0.4535040845725761,-1.6158718507394809,-1.4711642420323745,1.1895746359340200,-1.1049904258859549,-0.1775259813611072,1.0779097537925737
-0.5693194580698557,0.5676679412208713,0.6905223237349136,-0.8538228152433186,0.0863627429396309,0.5271225740846512,-0.6354020611502071,0.3677738681562976,1.8822819301389688,-0.5585309735506546
-0.5159054166936921,0.9485458708930059,0.2154368851620577,-0.2942847344402501,0.4847580734122610,0.6560443041495208,-0.1791578871304950,0.9702683521014691,0.6463971832531455,-0.5585309729892749
-0.4956856107150310,2.6068174274693665,0.3039564335140369,1.1532706980726262,-0.7466456766274788,-1.6645468530107235,-0.1791578871304950,-0.7033274369074315,2.2942435124344378,-0.6676270209777030
0.0401550481785258,0.2014174230604893,1.8513511660400395,2.0000540798382218,1.1728954623092769,1.0428094943729189,-0.6354020611502071,-1.1049904258859549,-0.1775259813611072,0.0960453173866367
-0.2268124015729326,1.2545491167521106,0.7115524060532017,-0.2657991264235340,-2.3040091346018303,-2.0513120741362498,2.5583071587653157,-1.1049904282443221,-0.1775259815259363,2.0597741902140689
-1.1613386337223919,1.0525278879883466,-0.7500344621239016,0.0955610293237093,-0.5293391313698349,-0.5042512664918751,2.3301850716121479,-0.9711027627912018,2.2942435124389839,-0.3403388765715575
-0.2036734364362554,0.9694531258684275,0.8965521467235545,0.8505319134164857,-0.3120325874959064,-0.6331729965639433,-2.0041345839637019,1.4388751729142970,2.2942435124389839,-0.5585309735506546
2.8819350992950832,-0.5254355572255149,1.6398569888774841,0.0292815880464493,-0.0222905289973339,0.2048182489044856,-0.6354020611502071,0.3677738681562976,1.4703203478389535,-0.4494349250611062
2.5360124933701127,-0.9156242395297554,-0.7799522159187497,0.8614565100845960,1.1004599476846340,1.1072703594089530,-0.6354020611502071,-1.1049904258859549,-0.1775259813611072,1.8415820932194138
-0.0299349390062345,1.7774961243685807,1.1904750853034836,-0.7082333800993513,-0.0585082864736317,0.2048182489194559,-0.1791578871304950,0.9702683521014691,0.6463971832531455,-0.2312428282703540
-1.3272691518958055,-0.2402684695134457,-1.0281204489140432,1.6477221507447053,-2.0504849384873389,-2.1802337574287374,2.5583071587475148,-1.1049904258859549,-0.1775259813611072,1.6233899962403169
-0.4775235042237140,0.1789351438428421,1.4332651166433148,0.1744780576072647,-1.1450410056793006,-1.2133207818882408,-0.6354020611502071,-1.1049904258859549,-0.1775259813611072,0.7506216083239281
0.6726213397019151,1.1243560873889473,1.1327085624013711,-0.5925553237571284,0.9193711611230265,0.7849660342287874,0.2770862873912581,0.9033245205352972,-1.0014491459611377,0.5324295113448310
1.3999514815424967,0.5662824495183063,0.0665466236606664,-2.9817937074785159,-0.4931213740575141,-0.4397904014558457,-2.0041345839637019,1.7066504991037910,2.2942435124389839,-0.3403388765715575
-1.7913906149149315,-1.2416227825521822,0.0328674257677168,-0.3833174612790671,-0.0585082863096547,-0.0530252112396461,-1.0916462354222367,0.9702683520826709,-0.1775259813611072,-1.1040112159983975
0.6976534668418829,0.2698420157148707,1.7537933672562132,-0.5311323783315850,-0.2033793154308686,-1.5356251027231422,-0.1791578871304950,-0.5694397726998707,2.2942435124344378,0.9688137053352429
0.5883739193196345,0.5453671352990805,0.9058004689696443,0.7524616141918857,0.4123225587120168,0.2692791140121588,-0.1791578871304950,0.9702683521014691,0.6463971832531455,-1.3222033162405247
0.1247170783951011,0.7991111896058863,-0.1774573188208378,0.3526271457151117,0.2312337721889165,0.3982008440125878,-0.1791578868794746,1.0372121836300443,-1.0014491459611377,-1.1040112159983975
-0.7620550656304017,-0.9463616006537697,-0.2306665589052886,-0.6058265228709812,-0.5655568877818193,-0.4397904009547044,2.3301850715457539,-0.9711027614791629,2.2942435124344378,1.0779097537716780
-1.7801030160427298,0.4568360329408933,0.4057754733085067,0.2594809872883488,0.4485403160628462,0.4626617090486218,-0.1791578868794746,0.9702683520826709,0.6463971832389234,-0.4494349250611062
-0.7742994133322123,-0.6742980841967740,-0.7368570576685395,-0.5836651215110312,0.4123225587505242,0.3982008440125878,-0.1791578868794746,1.0372121836300443,-1.0014491459611377,-0.3403388765715575
0.4908098566113346,1.3791549094826978,0.4352648185271373,-0.4495002297613405,0.2674515295012387,0.2048182489044856,-0.1791578868794746,0.9702683520826709,0.6463971832389234,-0.3403388765715575
0.7857765512229133,2.2817475161459750,-2.2281785480674512,1.0352365796627030,0.8107178891860614,0.7205051691927533,-0.6354020611502071,-1.1049904258859549,-0.1775259813611072,0.5324295113448310
0.9735462279106960,2.4316883400830340,-0.3391714888134758,0.5632917071071655,0.0863627429396309,0.2692791139405196,-0.1791578868794746,0.9702683520826709,0.6463971832389234,-0.6676270220402033
0.5932244288148344,0.9489519854946540,0.6077474280733713,0.3821774612124637,0.7020646172541143,0.7849660341817368,-0.6354020614507272,-1.1049904282443221,-0.1775259815259363,0.4233334628272380
0.6073470899068759,0.0631077061562898,1.0901877485123741,-2.7458183156259355,-0.0585082863096547,-0.0530252112396461,-1.0916462354222367,0.9702683520826709,-1.0014491459611377,-1.1040112159983975
